"videoID","index","start_timestamp","end_timestamp"
"8DAGSOJ3hUo",1,"0:01:45.638","0:01:51.511"
"aeSnQCX_ppM",2,"0:01:39.599","0:01:44.838"
"5fYe-mCgIc8",2,"0:07:27.914","0:07:45.031"
"35hPyH0QTaw",0,"0:00:02.235","0:00:20.320"
"FteljKnUQes",1,"0:05:08.033","0:05:17.766"
"IVKElISd4bw",2,"0:02:07.293","0:02:13.166"
"AnutMRw8JPk",1,"0:03:17.230","0:03:37.517"
"C691cLNU530",0,"0:00:06.873","0:00:12.012"
"0YjWCBD56jQ",0,"0:00:05.989","0:00:54.003"
"1rJHlndf1mw",0,"0:01:44.966","0:02:04.166"
"Aq4ctyKydIc",1,"0:00:27.610","0:00:33.908"
"MLqQc8UF0hw",0,"0:02:44.364","0:03:00.313"
"ITGLZTQGQdE",2,"0:06:13.915","0:06:27.303"
"HAyvVIoDuSU",1,"0:03:40.486","0:04:28.501"
"NhNnLU8KkYY",0,"0:01:37.163","0:01:43.870"
"bwzEBtwKSOA",0,"0:00:53.153","0:01:10.620"
"L1wNUYC8nMs",1,"0:00:04.045","0:00:09.092"
"C79HWLxXtJs",0,"0:02:01.454","0:02:12.173"
"1rFqG4wnhF4",1,"0:01:32.000","0:01:37.333"
"dE10sMu2f20",0,"0:04:41.520","0:04:54.640"
"AoxxNXCW8WA",0,"0:00:01.468","0:00:13.446"
"EcryqC0WTNs",1,"0:01:36.800","0:01:44.550"
"eWUsNnAG7po",0,"0:00:12.912","0:00:48.648"
"EeN1bfyMaTc",0,"0:00:06.000","0:00:54.000"
"byOmR4d_SvY",1,"0:01:36.830","0:01:44.237"
"Z7COzQeuzbE",2,"0:07:11.733","0:07:20.400"
"bz6EEEcrnqc",0,"0:08:30.643","0:08:41.287"
"JkYtkTioD1U",2,"0:03:19.966","0:03:30.476"
"1oqgoj9eR34",2,"0:07:00.286","0:07:05.391"
"L2FY52Y6Ku0",1,"0:00:12.412","0:00:26.026"
"0ZIkcXrzMJg",1,"0:07:04.424","0:07:16.702"
"1qZVWTAPhKY",2,"0:02:29.382","0:02:41.361"
"9VuZcHwfCl4",1,"0:01:44.771","0:01:50.110"
"C5g5ksq34W0",0,"0:08:17.096","0:08:29.075"
"L2ueKqQUOvw",0,"0:00:13.847","0:00:18.893"
"EePgnUTYLBw",0,"0:00:01.640","0:00:15.000"
"dEza9t3OeBU",1,"0:00:45.979","0:01:01.928"
"Jld6INMWStg",2,"0:05:57.533","0:06:05.533"
"ae0DwRUd8Kk",0,"0:02:22.392","0:02:28.106"
"Ec4LRtKAkeE",0,"0:01:39.599","0:01:48.708"
"dFZZsfMghzc",0,"0:00:38.700","0:01:26.700"
"HBY3uUHJGxE",1,"0:00:39.833","0:00:48.066"
"L2O-A3h9h0s",1,"0:01:54.840","0:02:02.840"
"8F41BIfzb0U",0,"0:00:05.983","0:00:54.016"
"bxDHmf9sd5A",1,"0:00:27.027","0:00:51.584"
"4Y0sU0LZ5Dc",1,"0:08:27.298","0:08:32.595"
"MK1C0FE9l78",2,"0:01:13.640","0:01:21.648"
"NhAnpMHZ420",1,"0:00:17.517","0:00:36.236"
"bwAfByXeiak",0,"0:00:06.773","0:00:12.946"
"JjfXbZVvJsg",1,"0:01:38.827","0:01:45.103"
"1rYKgg3-wHY",1,"0:02:05.466","0:02:15.066"
"_NyFm479pZk",2,"0:01:25.018","0:01:42.735"
"L2ODFGXCkZI",2,"0:03:41.550","0:03:54.750"
"364feEwj8cE",1,"0:05:59.680","0:06:16.480"
"FuTeYvjbrhQ",2,"0:45:43.373","0:45:50.080"
"eWrSwmxOQ9I",0,"0:09:56.033","0:10:02.700"
"bynUriIvoYk",1,"0:00:49.466","0:00:56.466"
"bxQlIX_cMgE",1,"0:02:10.830","0:02:17.270"
"ML5HgFvwhSM",2,"0:05:29.128","0:06:17.176"
"0_AD-PbjQGE",0,"0:00:40.540","0:00:47.088"
"_NnT3ir85NE",2,"0:05:40.933","0:05:48.933"
"_O1pfsg-SjE",1,"0:00:25.241","0:00:30.714"
"EdkTiFV6JCA",0,"0:03:13.720","0:03:19.600"
"DN5EPpcc3y0",2,"0:03:45.880","0:03:55.040"
"0YGXPn9Czms",2,"0:01:06.699","0:01:13.873"
"FunxbviEDuA",2,"0:06:10.269","0:06:18.111"
"Ap9gjEuwy7Y",1,"0:02:16.594","0:02:27.981"
"DOCHn7FXJGo",0,"0:00:04.500","0:00:40.500"
"5eU07FCoTEY",2,"0:03:34.447","0:04:04.644"
"dEPGaXnP7Jc",0,"0:00:23.000","0:00:40.760"
"9VtZMQXkrtw",1,"0:04:11.684","0:04:22.662"
"0XxTc78f4MU",2,"0:01:27.291","0:01:35.291"
"Z5cqzDkrvZk",1,"0:01:35.295","0:01:52.946"
"FtVzDG6-c-8",2,"0:02:52.920","0:02:58.840"
"eUnn4D0Ef2g",1,"0:09:50.172","0:09:58.180"
"DOGPC538p-8",0,"0:00:02.302","0:00:10.010"
"1oIkN9Cl03E",1,"0:02:07.794","0:02:14.501"
"1pmxsgzIxdA",1,"0:00:37.303","0:01:25.351"
"FstNw9yyPLs",1,"0:01:09.369","0:01:22.115"
"1q2VAxMdZQM",0,"0:00:01.434","0:00:12.912"
"9Y2NYi_1r3Q",1,"0:00:17.000","0:00:33.000"
"dEMnQixwyMQ",1,"0:03:52.865","0:04:08.147"
"DO7584g57z0",1,"0:07:49.869","0:08:37.917"
"8FDok5XezO8",0,"0:00:02.047","0:00:18.431"
"afpX96dz5JI",0,"0:00:02.291","0:00:20.958"
"Z6cRpRCmNzI",0,"0:09:41.266","0:10:05.266"
"dDCw7jSRgYE",1,"0:00:20.854","0:00:28.862"
"OtYq8iNbwFY",2,"0:02:54.300","0:03:42.300"
"C4ttDs6CZ6c",2,"0:04:04.877","0:04:20.827"
"dDcp0YxFqJ8",0,"0:00:49.600","0:00:55.733"
"Ee-CULuR4xI",0,"0:00:31.566","0:00:44.300"
"9Xb-Y2uLn0I",1,"0:04:05.133","0:04:17.200"
"ag7dWd-najg",1,"0:01:56.040","0:02:06.080"
"1qqbFmiMqQ0",2,"0:01:47.680","0:02:11.000"
"ITwEhZ96duw",2,"0:01:35.695","0:02:23.743"
"IUtF6_Jt9GM",1,"0:03:57.971","0:04:07.080"
"eVyUSsNYOik",0,"0:03:47.500","0:03:53.416"
"HDEO129bOBI",0,"0:03:04.017","0:03:17.363"
"OsCscGqbprI",2,"0:06:35.150","0:07:16.350"
"Jjion9UVc1g",1,"0:00:12.245","0:01:00.293"
"MLiAZ8okO5E",1,"0:02:04.040","0:02:52.040"
"Z7VS3mnPxaI",2,"0:08:38.433","0:09:02.400"
"-UM1zVG8gi4",1,"0:06:49.480","0:07:04.520"
"C5HzPus-tx0",1,"0:00:11.219","0:00:16.683"
"C6ex4RqB6EE",1,"0:00:15.815","0:00:46.546"
"8F7_GRif7CE",0,"0:01:57.016","0:02:12.966"
"EeRrfMQdKQo",0,"0:00:02.002","0:00:18.143"
"-T6rTiQELlg",0,"0:03:23.970","0:03:29.642"
"OrfN4HfMbNM",2,"0:00:34.601","0:01:22.649"
"DL_87-T9DZA",1,"0:00:38.080","0:00:54.080"
"Ec8yVdDYMKM",0,"0:00:27.000","0:00:43.000"
"8FIbYLIg2uw",1,"0:01:44.450","0:02:00.450"
"DMP8ctjk6TQ",1,"0:12:31.400","0:12:40.080"
"-SyT8X_4ULU",2,"0:04:39.480","0:04:55.480"
"IU5T65Zs62s",0,"0:00:08.641","0:00:38.171"
"FtqNbDZ__7g",2,"0:01:41.633","0:01:48.866"
"AojL7CqkOYc",2,"0:06:19.112","0:06:26.919"
"bxcaCcLhaVI",0,"0:01:41.217","0:01:49.225"
"dG5KN6M5lcU",1,"0:02:37.123","0:02:45.131"
