path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06335___7DxLWrzgfFk.103_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\06335___7DxLWrzgfFk.103_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06335__7DxLWrzgfFk.103_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Nwg8U3jmlw-Scene-001.mp4,Pair1\vript\vript\-Nwg8U3jmlw-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Nwg8U3jmlw-Scene-001.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-fikrO9_aRc-Scene-039.mp4,Pair1\vript\vript\-fikrO9_aRc-Scene-039.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-fikrO9_aRc-Scene-039.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01038___0WctBTVPyps.26_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01038___0WctBTVPyps.26_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01038__0WctBTVPyps.26_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-167.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-167.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-c88ZCPF10M-Scene-167.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-ClQTAGJ0yI-Scene-026.mp4,Pair1\vript\vript\-ClQTAGJ0yI-Scene-026.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-ClQTAGJ0yI-Scene-026.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06565___BCI2hqvpqkA.1_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\06565___BCI2hqvpqkA.1_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06565__BCI2hqvpqkA.1_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-yQ34T8gXGg-Scene-015.mp4,Pair1\vript\vript\-yQ34T8gXGg-Scene-015.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-yQ34T8gXGg-Scene-015.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-41qhay-Zzg-Scene-017.mp4,Pair1\vript\vript\-41qhay-Zzg-Scene-017.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-41qhay-Zzg-Scene-017.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09732___C8kdm32B8XA.16_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\09732___C8kdm32B8XA.16_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09732__C8kdm32B8XA.16_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Y7E_C3yd4Q-Scene-016.mp4,Pair1\vript\vript\-Y7E_C3yd4Q-Scene-016.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Y7E_C3yd4Q-Scene-016.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-X8FNyBD8O8-Scene-056.mp4,Pair1\vript\vript\-X8FNyBD8O8-Scene-056.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-X8FNyBD8O8-Scene-056.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-L95YoZnq1U-Scene-016.mp4,Pair1\vript\vript\-L95YoZnq1U-Scene-016.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-L95YoZnq1U-Scene-016.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06209___A9hVKgVCepM.4_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\06209___A9hVKgVCepM.4_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06209__A9hVKgVCepM.4_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02763___4PlWTGYtv2Y.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02763___4PlWTGYtv2Y.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02763__4PlWTGYtv2Y.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HsVkwyi-mk-Scene-044.mp4,Pair1\vript\vript\-HsVkwyi-mk-Scene-044.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-HsVkwyi-mk-Scene-044.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-CgxuW203fk-Scene-064.mp4,Pair1\vript\vript\-CgxuW203fk-Scene-064.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-CgxuW203fk-Scene-064.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-D3qsFC0E0E-Scene-005.mp4,Pair1\vript\vript\-D3qsFC0E0E-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-D3qsFC0E0E-Scene-005.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-THy8MfI-aM-Scene-034.mp4,Pair1\vript\vript\-THy8MfI-aM-Scene-034.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-THy8MfI-aM-Scene-034.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-liMa4Ve-_8-Scene-038.mp4,Pair1\vript\vript\-liMa4Ve-_8-Scene-038.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-liMa4Ve-_8-Scene-038.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Xe9ATwapx8-Scene-113.mp4,Pair1\vript\vript\-Xe9ATwapx8-Scene-113.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Xe9ATwapx8-Scene-113.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02384___0xRkyu_39UE.17_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\02384___0xRkyu_39UE.17_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02384__0xRkyu_39UE.17_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08363___6bUDjs73UZg.33_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08363___6bUDjs73UZg.33_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08363__6bUDjs73UZg.33_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-7rMo-TJCbI-Scene-148.mp4,Pair1\vript\vript\-7rMo-TJCbI-Scene-148.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-7rMo-TJCbI-Scene-148.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09333___C7qG7sRKa-0.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\09333___C7qG7sRKa-0.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09333__C7qG7sRKa-0.0_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13233___EflFM6MhhYQ.12_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\13233___EflFM6MhhYQ.12_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13233__EflFM6MhhYQ.12_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-TT_Igi7gME-Scene-018.mp4,Pair1\vript\vript\-TT_Igi7gME-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-TT_Igi7gME-Scene-018.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00317___-NKrNpQ7ZeY.20_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\00317___-NKrNpQ7ZeY.20_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00317__-NKrNpQ7ZeY.20_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08798___BhHnVz4jDN8.1_5.mp4,Pair2\hd_vg_130m\hd_vg_130m\08798___BhHnVz4jDN8.1_5.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08798__BhHnVz4jDN8.1_5.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-5kkT_RBHk8-Scene-111.mp4,Pair1\vript\vript\-5kkT_RBHk8-Scene-111.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-5kkT_RBHk8-Scene-111.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\04pOrJ3GnOM-Scene-018.mp4,Pair1\vript\vript\04pOrJ3GnOM-Scene-018.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_04pOrJ3GnOM-Scene-018.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06444___BC2fZVcB9ww.1_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\06444___BC2fZVcB9ww.1_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06444__BC2fZVcB9ww.1_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07553___6jhuSjAHRlI.16_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07553___6jhuSjAHRlI.16_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07553__6jhuSjAHRlI.16_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-b9sTS7kcC4-Scene-017.mp4,Pair1\vript\vript\-b9sTS7kcC4-Scene-017.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-b9sTS7kcC4-Scene-017.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02637___25yquwhDIzg.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02637___25yquwhDIzg.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02637__25yquwhDIzg.0_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03026___-ZEGPQAOn7I.25_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03026___-ZEGPQAOn7I.25_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03026__-ZEGPQAOn7I.25_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-F3jb9eoKS8-Scene-033.mp4,Pair1\vript\vript\-F3jb9eoKS8-Scene-033.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-F3jb9eoKS8-Scene-033.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-6iIC9iblj0-Scene-026.mp4,Pair1\vript\vript\-6iIC9iblj0-Scene-026.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-6iIC9iblj0-Scene-026.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-IBSPylJNR4-Scene-019.mp4,Pair1\vript\vript\-IBSPylJNR4-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-IBSPylJNR4-Scene-019.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12625___GAKUeQsM_Vg.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\12625___GAKUeQsM_Vg.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_12625__GAKUeQsM_Vg.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07413___BHNfCZFJ8hg.13_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07413___BHNfCZFJ8hg.13_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07413__BHNfCZFJ8hg.13_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8upat2I7as-Scene-003.mp4,Pair1\vript\vript\-8upat2I7as-Scene-003.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-8upat2I7as-Scene-003.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00171___-ozYm2_O1mQ.1_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00171___-ozYm2_O1mQ.1_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00171__-ozYm2_O1mQ.1_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02854___1xmHHboQDfg.19_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\02854___1xmHHboQDfg.19_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02854__1xmHHboQDfg.19_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-L7T3aHyVBY-Scene-028.mp4,Pair1\vript\vript\-L7T3aHyVBY-Scene-028.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-L7T3aHyVBY-Scene-028.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02272___1CYJHlEMFD4.1_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02272___1CYJHlEMFD4.1_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02272__1CYJHlEMFD4.1_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13727___GnIaOWhMfG8.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\13727___GnIaOWhMfG8.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13727__GnIaOWhMfG8.0_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\0FSHBq27aWg-Scene-001.mp4,Pair1\vript\vript\0FSHBq27aWg-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_0FSHBq27aWg-Scene-001.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00500___4tHUGF2EEpI.26_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00500___4tHUGF2EEpI.26_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00500__4tHUGF2EEpI.26_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-fcVoEd8_y4-Scene-015.mp4,Pair1\vript\vript\-fcVoEd8_y4-Scene-015.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-fcVoEd8_y4-Scene-015.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00391___48JTh6ZStfI.18_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00391___48JTh6ZStfI.18_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00391__48JTh6ZStfI.18_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-RY8EuEgedY-Scene-024.mp4,Pair1\vript\vript\-RY8EuEgedY-Scene-024.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-RY8EuEgedY-Scene-024.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00548___3fioM7OJbHM.6_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\00548___3fioM7OJbHM.6_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00548__3fioM7OJbHM.6_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-wBRFI1bqXE-Scene-062.mp4,Pair1\vript\vript\-wBRFI1bqXE-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-wBRFI1bqXE-Scene-062.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-SilAqrDTw8-Scene-062.mp4,Pair1\vript\vript\-SilAqrDTw8-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-SilAqrDTw8-Scene-062.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11424___EZr_THYPtXU.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\11424___EZr_THYPtXU.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11424__EZr_THYPtXU.1_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-232.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-232.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-c88ZCPF10M-Scene-232.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-TPF9fnqZXk-Scene-037.mp4,Pair1\vript\vript\-TPF9fnqZXk-Scene-037.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-TPF9fnqZXk-Scene-037.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8DcaBhYbHI-Scene-077.mp4,Pair1\vript\vript\-8DcaBhYbHI-Scene-077.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-8DcaBhYbHI-Scene-077.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-9IXrnrORYU-Scene-039.mp4,Pair1\vript\vript\-9IXrnrORYU-Scene-039.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-9IXrnrORYU-Scene-039.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03205___-oOTYyny5VI.21_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\03205___-oOTYyny5VI.21_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03205__-oOTYyny5VI.21_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-1RsCsSKt7A-Scene-067.mp4,Pair1\vript\vript\-1RsCsSKt7A-Scene-067.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-1RsCsSKt7A-Scene-067.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11426___Hc6FBa0EWp8.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11426___Hc6FBa0EWp8.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11426__Hc6FBa0EWp8.4_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08801___5afrtpsmz5M.16_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08801___5afrtpsmz5M.16_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08801__5afrtpsmz5M.16_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13739___DfCaemLAfVE.18_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13739___DfCaemLAfVE.18_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13739__DfCaemLAfVE.18_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-C1-SRVKuBg-Scene-005.mp4,Pair1\vript\vript\-C1-SRVKuBg-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-C1-SRVKuBg-Scene-005.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-tD02vztV6g-Scene-061.mp4,Pair1\vript\vript\-tD02vztV6g-Scene-061.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-tD02vztV6g-Scene-061.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-T8OEzoW-Aw-Scene-128.mp4,Pair1\vript\vript\-T8OEzoW-Aw-Scene-128.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-T8OEzoW-Aw-Scene-128.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07235___A6wZq_PeD4Y.11_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07235___A6wZq_PeD4Y.11_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07235__A6wZq_PeD4Y.11_0.mp4,0
